Product_ID,Product_Category_Name,Product_Weight_Gr,Product_Length_Cm,Product_Height_Cm,Product_Width_Cm
05833dad7f04a1b2991641771bfe6d9f,Cool_Stuff,600,16,23,11
058453fe8a9473eceee27349de3b38ac,Watches_Gifts,750,48,16,25
05869034bc6aeae6869a573000cdcc43,Fashion_Bags_Accessories,200,16,2,11
058755c380722a806fc5440093c2c5bf,Art,1947,98,6,44
0587bd8ea43108a16104b1430c15b283,Housewares,9950,31,61,31
05890763390aff71105dd223c0b9b225,Sports_Leisure,1250,41,6,33
058b372f969b59e8c4a27e224243909c,Stationery,5650,20,30,20
058f0416fd2fad8fb4cd0443ade6a42b,Costruction_Tools_Tools,950,23,14,11
05928363cd16fb2d20ccad40992105aa,Fashion_Bags_Accessories,250,16,16,13
059344baebbeaa42fa9f2bbe11b1583e,Construction_Tools_Lights,1400,24,15,38
059ca09d32720d9adce3ae12e181339d,Perfumery,426,20,16,17
059d3cf4de5bc9099cdb4c10ee7e84d5,Auto,200,16,2,11
059dce566827cd3b3274f2b986d5c0db,Garden_Tools,3500,40,19,35
059edbecfc72eba55fbd079a25c4ab6b,Health_Beauty,473,22,18,21
059ee207a4d5628c8aefe497c3d088f3,Diapers_And_Hygiene,200,30,20,15
059fb7d4b3383690a65610a1d6320e7e,Telephony,100,16,2,20
059fd0cc43081303f7c0d7770ab53d52,Sports_Leisure,11780,56,29,29
05a360982be454c7e715c0fec4f67243,Christmas_Supplies,100,16,6,11
05a4cea3c80d33b04145946e6c5e0fa9,Garden_Tools,850,22,7,17
05a6b99c0460f22f5f8101493c0e3c0e,Furniture_Decor,1300,42,11,35
05a75cd320865bee3f3b69014ba5bddc,Auto,100,16,10,15
05a9ab81472f6bdcd910cb49b636c5b5,Musical_Instruments,250,16,9,11
05a9dadb8402b6b7ae3dd28f7da187b5,Computers_Accessories,2950,20,20,20
05ac001cdcd6e4a3cc1563efbc5a25fc,Auto,400,16,5,11
05ad2310de31ddb8bc7f976b6fe02db7,Housewares,750,30,12,30
05aed8abae327b8ffd61bc5255566bcb,Watches_Gifts,288,18,12,14
05af73bb3143cbc5233c1cdff4a767b5,Furniture_Living_Room,2700,47,6,47
05b0567fb831a93123b9d6866b022490,Luggage_Accessories,3300,34,31,34
05b0feccfab2debfdb5744e42bdb6f71,Fashion_Bags_Accessories,150,21,9,14
05b1d0c869d183ecb8459207a33066f5,Watches_Gifts,200,16,11,11
05b316ac6e25ef5776b4841f5696bfb8,Furniture_Decor,417,24,21,22
05b4647d7e40f280dc06e3d69deaba21,Fashion_Bags_Accessories,200,16,8,11
05b4834511e1cdb34899d52589ac9271,Books_Technical,850,17,2,24
05b515fdc76e888aada3c6d66c201dff,Health_Beauty,800,21,4,15
05b9a00b36b50edaea8de91b8c19fc22,Auto,400,21,8,11
05bb531648459f3fb15bda0cdbf21322,Perfumery,436,22,14,18
05bbe113b2037f89552c644c5cb33ecf,Housewares,10100,48,30,16
05bee157001350b29b1e48395f6736a5,Market_Place,2100,19,27,38
05c11568c221bcac5790a8720019d141,Auto,19100,40,40,40
05c24fd82c39e05337fcc418f0a61e54,Watches_Gifts,80,16,11,11
05c2523e08c5262f1ee172b332c3ea44,Computers_Accessories,100,16,2,11
05c6133a109016f9fc73aea25cb1f5c0,Auto,2450,28,5,30
05c693a8085dad009cebdcf2830ab738,Telephony,200,19,4,11
05c723fd782f0208b09b7c86f5220a5b,Furniture_Decor,1650,41,9,34
05c8eb0ae68c09cae5b68d673652e7f8,Electronics,200,21,7,14
05cd024f2c54923c3396db4156fdaa44,Furniture_Decor,400,22,22,12
05cf9ac595f28386ee763c98cbc2bad0,NULL,150,20,3,13
05d0558798a718f6f4658acd8b0e65e1,Auto,1550,37,10,36
05d0a8e2bd6c40610cf28932d9a796ff,Furniture_Decor,500,19,11,12
05d26098907b7bd26c0f92feefd10eae,Toys,200,18,13,16
05d3d52aea100aa2f887fd940991f040,Health_Beauty,500,16,2,11
05d43e31ef4408f944a3de2d18b0f755,Computers_Accessories,300,20,3,14
05d59e1191b873b988a6db5663923260,Stationery,921,26,11,25
05d7b955682862c7ee7db5c1a7d728ce,Sports_Leisure,400,16,6,11
05d7deab2f99410d5fa21a75deaa1fad,Fashion_Bags_Accessories,750,36,18,36
05d7e1ea3fb7a5e3bf83bb9801603418,Books_Technical,2200,31,6,19
05d80513da078badb81a5f232e489376,Bed_Bath_Table,1100,20,16,20
05dd4bacd8cd34a33815b90b38176a69,Bed_Bath_Table,2100,34,9,33
05de46958121361ff78e2a9812db6778,Home_Appliances,300,35,46,35
05df88a280f9c6edca3b2f5f9b3e75ad,Bed_Bath_Table,525,34,23,43
05e75e2ebb007f6cadbc9925311b014b,Furniture_Decor,500,80,10,60
05e896ddcd2490d4185badce5f9b45e4,Housewares,9500,60,17,55
05e8eca656b87428a0e8453a2f335cdf,Home_Appliances_2,9250,30,60,45
05eabe04aa341d8960d07f9b398d7a3f,Housewares,6600,35,45,45
05ed196725fbeca4876c2181780d89bb,Musical_Instruments,1400,30,30,30
05eee88d9d208fa34d4246aae4025381,Baby,600,16,2,11
05f0fe07929d35be0748fac56eecbeb2,Health_Beauty,200,22,3,15
05f581382fca988fec41f4a3de0e0fda,NULL,100,16,16,16
05f65453e3770efa763d5b2884842fe2,Telephony,200,25,10,13
05f8865da7fa719bf5e94039cfe17c4d,Health_Beauty,1900,47,70,11
05f97ad4ce078ed1de8882e1824eb07f,Toys,800,41,15,24
05f9d035b92494874148f32f940b0f4f,Furniture_Decor,1350,55,9,11
05fa32a505166cc577354e48a194659d,Furniture_Decor,245,17,12,14
05fa3b5ecdf7f54e97fe25127db0ee7c,Sports_Leisure,2000,23,16,18
05fa60020215fd65f8f8b9dd441f864b,Health_Beauty,250,23,9,14
05fb095572e53e2a567a685765101704,Toys,695,30,33,27
05fb84a7689847058e6b9e9dbd7a6c06,Auto,2775,29,27,18
05fca08b4d54ab5d1d371db7d5534136,Computers_Accessories,300,20,6,13
05fd551a225783b6a2b14d1e3d1a6372,Auto,250,30,11,16
05feccd482d35726d6f80e60df25db86,NULL,1400,16,25,15
060109450b2f49e4d5c4fdfd3d8ebc34,Housewares,450,18,8,13
06016387c52742ed3e0a128e0ffb6b47,Housewares,7650,23,8,13
0602bc6086443c4e9b9e5ba88119ce08,Perfumery,133,21,12,19
0603179793e4bf68b9dbdb4ba238a3b7,Bed_Bath_Table,1150,43,7,30
0603d2d85bcc46beb11bd247870c4841,Bed_Bath_Table,1450,55,14,43
06061c9fd664126ac731a142995fa893,Home_Construction,900,40,15,44
0606451146029c2f85c958b9cce49735,Watches_Gifts,450,16,11,12
060890b1af8cc031e9dde49cf544f884,Auto,2900,61,8,61
060965aa6dfa817b80abda0c9413cc77,Bed_Bath_Table,22250,85,23,68
0609678aec06f28cd8e177550d26e73b,Bed_Bath_Table,1400,20,30,26
060b5b8d4937e08d87e86d0bf339aaeb,Bed_Bath_Table,550,20,10,15
060c17562f97e5bb60bc0dfa4dd5b3f2,Computers_Accessories,150,18,6,14
060c584206d08377a1408fd7afc08b0f,Sports_Leisure,14000,105,18,18
060cb19345d90064d1015407193c233d,Auto,7150,65,10,65
060e9872b582bceaa83d520807008f1b,Garden_Tools,5500,29,29,39
060e9bdedfae37724dbce0b3270d76ae,Watches_Gifts,200,16,2,11
060ea530ba6184d49f7b1cc031c4c97e,Bed_Bath_Table,950,50,5,50
060ed45e8d50384910a47c9224931f56,Computers_Accessories,683,24,16,24
060f0122cdc8f25db4a0d7359fdae7b0,Watches_Gifts,250,16,2,11
060f71666a632ac169814c0f1d715571,Cine_Photo,150,16,8,11
0615dcf981da53a5ca8777cd6a80361b,Home_Construction,1050,16,20,16
0617fc134ca8e00687023ad84d2358cc,Computers_Accessories,200,16,16,16
061885af8dbda5739d592a153655e574,Auto,850,28,15,22
061b1614b0e2a54bb06f23af8308b55d,Telephony,350,17,4,12
061b4ab52739c3c14397c29df80c597a,Home_Appliances,300,27,13,17
061c050147b7b9fb6f088593900e8dc6,Fashion_Bags_Accessories,400,16,5,16
061fa9845070ffff2d23e8e10bdf8edc,Furniture_Decor,700,80,10,60
062364f1fb1943481de879618fc37cdb,Health_Beauty,1225,19,23,16
062597771ee91356ea34084f28c03a4b,Fashion_Bags_Accessories,300,16,2,11
062619359d5f9a664606cb2a6ccb477a,Health_Beauty,2000,20,20,20
062907032db5e0c065bab136233a9544,Bed_Bath_Table,606,30,9,28
062c203528884afcf5ab3bcd04593f51,Furniture_Decor,1500,25,20,35
062d69b626c072fa369799d0018c95d7,Watches_Gifts,6750,46,20,44
062e425d963f3eac04709162c3ce6782,Fashion_Shoes,450,25,15,35
0630f740d3f05c50f85d7dd7cffc60a3,Costruction_Tools_Garden,250,17,7,12
06324724a73c341e0826729d63a8d5bc,Furniture_Decor,1950,69,11,11
06353656886de747a549351f1ec7fa9b,Food_Drink,650,16,10,11
063595b8c2acd495d650be922916fbff,Furniture_Decor,1600,30,21,28
06398d4e8885390c99322d5e4aedcc16,Office_Furniture,15700,58,28,58
063c331b19ce7f951a2abb159e30386a,Bed_Bath_Table,1100,33,12,24
063d6951f9aa6a9c2122a9492480d9ef,Furniture_Decor,1200,60,22,16
063d853b6d570a9a5d06e8e044658c21,Sports_Leisure,900,22,15,20
063d96e7b9190a8da0b8920906578383,Furniture_Decor,18800,52,36,60
063daeb82f41e36a160549515ef28e75,Bed_Bath_Table,1975,43,10,33
0640a217fe729c5b8f61fd475f1fc22c,Telephony,350,17,4,12
06435c7fcaee30b55bdd89feb2ec9be7,Furniture_Decor,350,80,10,60
0645a55c7e265509606125e11b6fa2f0,Furniture_Decor,483,47,6,34
0645b477d9a79945e55ec6be1605b5a0,Toys,1200,40,28,28
064767e05dd710b14c4bf5f2d50c89b8,Pet_Shop,1000,20,25,16
06484143f7046fc1c2ec000aba13e28a,Sports_Leisure,900,16,20,20
0649f548e3fa70d40eb8fd98ecfe6322,Telephony,50,19,3,11
064a939bcd597315cfda6c98ede1b4c3,Computers_Accessories,200,16,5,11
064c975d37d3c646bd94d94c6e16f37e,Housewares,200,38,21,14
064d09b1de34c17dbacfa4096f79f256,Garden_Tools,400,16,7,16
064f1ab0fbfe1fffb87fbf1acb5d4af7,Bed_Bath_Table,1800,46,3,34
0654d3c1e3efc7e7cd9dbde9cb743df2,Garden_Tools,700,20,18,19
065554bfe0244b9f5f6414f332106a21,Flowers,800,30,15,20
0657f64d203d600602279807d6cb1dd8,Health_Beauty,1600,35,11,17
065855099f5c20755e412cd48702d996,Health_Beauty,900,16,12,15
065a46b0be3f31498ebdd3f4c668a6b6,Fashion_Bags_Accessories,200,16,2,11
065bb8f275e61de958ffcaf0eebb1791,Baby,200,29,7,16
065ced48dd97c1b3322fab19e5844542,Baby,450,20,15,15
06600341855ab457458de92175df8bf9,Furniture_Decor,1050,30,35,30
06601c3059e35a3bf65e72f2fd2ac626,Food,750,28,11,13
0660211440ed1391f5375fbaa39443b7,Sports_Leisure,1600,31,33,32
06605f576f31279bada4552051c88fa8,Health_Beauty,100,19,5,13
0661920a7a5f19746f501d1190888270,Office_Furniture,15300,58,28,56
066313d5479246299d9c2a117f55d0a3,Fashion_Underwear_Beach,300,22,10,15
0663a33c86fed5322e603ef430775b7b,Stationery,800,25,60,35
06649da52cbfbb4e9b6cfc332d56c119,Home_Appliances,600,70,5,11
0667b4afff64a57f01669f9af9ce685e,Perfumery,450,16,11,11
0668cf65b55579eb49c9f2d167c71dad,Health_Beauty,500,16,16,16
066bbc3a1363adc4d73e093aefd9363a,Computers_Accessories,1900,26,10,20
066cc58255ee9ccb3e6da9d3edd02a7e,Furniture_Decor,850,16,14,15
06731ce59716357095ed1a25850320b8,Kitchen_Dining_Laundry_Garden_Furniture,1700,100,3,60
0673601d65d060a5c4b5652cc18e3db8,Auto,837,18,19,24
0678913581818c6056713a9b02f5ceef,Auto,250,19,19,14
067a7177d086c25f597516184a07f05a,Air_Conditioning,3800,53,21,36
067c68a19be5d218b092cf260bfbd9cb,Perfumery,440,19,13,21
067e1aaf685cc3da73e97a0abf22561c,Toys,200,16,17,11
067e6da1c75010f933e68b76efb2273f,Housewares,8575,33,48,38
067f55bc1dd1107c9be607b643d433b3,Auto,550,20,10,15
06820914dffb81de2d15a50e693259ba,Housewares,400,35,11,20
0687ef6a91e16db4955fecac89ad73cd,Fashion_Bags_Accessories,50,17,4,13
068831628652b27ae554b8a66ca6adcf,Furniture_Decor,5400,34,50,34
0688d52e92d927814617e26d7702df10,Perfumery,133,21,12,19
068a754dc2d079d7bcd6f254b9a978e2,Books_General_Interest,600,24,3,17
068b5d27e848424be23fec630a415021,Furniture_Decor,900,30,4,20
068ceaa8a3d9d385cbf53d5335f89f80,Housewares,1200,27,18,23
068ee5d8c45732d9731fde32b47594df,Furniture_Decor,417,47,4,35
0693bcecfea57f2ad547d1ff56c7d9ea,Bed_Bath_Table,1000,35,5,20
06944e4b10483df8e37fe55990a0ba15,Housewares,550,42,11,23
06976617d8c5e71de4f3c2d93e788fd5,Luggage_Accessories,1200,32,10,45
0698b5407c0c472d66ff54f57f144812,Music,250,30,11,21
069a004edf898d16c9331bafd6ac7f46,Furniture_Decor,950,25,25,25
069b1293b22c9d000af947225ce14791,Luggage_Accessories,20500,60,40,40
06a2ab007679c70b21a1123749c09719,Music,200,22,4,16
06a47d0ecd4561565deab3dfd7d3c0ff,Sports_Leisure,400,30,20,20
06a63a471d8a08878526b37a1baa66a5,Perfumery,700,16,16,16
06a69e6ca81fc5f8b7b2887f974c6687,Sports_Leisure,750,23,30,30
06a7a571bc9fbb103a9c2eb90f89432c,Furniture_Decor,150,16,2,11
06a83883ffd4aef6c74413f718761d94,Auto,1050,26,40,20
06aad8525aef9517e71a080aa973de58,Furniture_Decor,1600,31,11,26
06ab916413a6a9c4813408f7a72fd953,Health_Beauty,365,20,11,15
06abf4be826ed1d548e8a22a3d75d912,Health_Beauty,5250,56,17,40
06acd3480e6a1afb023ad0eb8cdeecca,Housewares,500,26,22,21
06ad93d66e91d09df5ce746906d9658b,Bed_Bath_Table,3250,36,10,35
06ae026e430189633c2fbd0288c86257,Watches_Gifts,450,22,14,17
06afd0d01616e40441e7f743cdc03a2e,Auto,320,21,7,14
06b0745ce2aca5382b0509425b8a5ae0,Garden_Tools,8350,36,46,36
06b3565e07ddba55a46439bb0035af89,Health_Beauty,2500,35,15,15
06b3951f1930297079eeae756ce88cf8,Garden_Tools,500,16,33,13
06b4fb6f7d3ef030f7906bb13dde0728,Drinks,1550,16,36,16
06b55f15e3505bd276acabbb4d3633f5,Bed_Bath_Table,96,25,8,19
06b68710c4befc588c863ea38c7e4145,Furniture_Decor,2600,65,5,45
06b6d4805b3659e45575c03e57cef6fb,Fashion_Bags_Accessories,100,21,9,14
06bb6e704f99920f51dbbb0559187d98,Cool_Stuff,700,21,18,23
06bc992f73d96cb1ada2073554130d45,Auto,1133,17,11,13
06be2efbc5799c9e578d3f6dd205b569,Toys,200,18,11,13
06bf70b6e1d67d96308235ef350edc61,Toys,950,105,10,11
06bfe79d999bcce96f9ebfc74280d1d7,Bed_Bath_Table,250,30,5,15
06c38a87544301cba8b0fb5a0796383d,Toys,2300,98,12,20
06c42344256e5a78e6bf38e92b1f1563,Home_Appliances,200,18,8,13
06c6e01186af8b98ee1fc9e01f9471e9,Computers_Accessories,200,25,5,15
06c76e2e852ec1ce0e14ca8f221f361f,Consoles_Games,100,20,3,15
06c950c36d589b39b34f5dc1d4a75e29,Health_Beauty,667,30,14,16
06cd420a1b028388e0bf1f78daf20411,Garden_Tools,2850,22,15,14
06cdc7832ac572e307bdacf9ba9f66a9,Dvds_Blu_Ray,150,20,2,14
06ce9c3e61c7a07f872f8317a7dc534d,Health_Beauty,100,16,8,11
06cef71c232a9f86d77f004878df253c,Health_Beauty,900,20,33,16
06d156ad29691bb65b80a6bf398db4fc,Sports_Leisure,2700,80,12,22
06d7bbea1c245835d64a183587a3775c,Signaling_And_Security,1000,66,5,30
06db40df51cce7cf21aaf53f8f8be312,Sports_Leisure,300,20,6,13
06dce482ace017e78349b6f1fa83a022,Bed_Bath_Table,550,30,3,19
06ddfdf210c7e0259854ee543215088d,NULL,100,16,3,11
06de2a2e4731091ff794ab6240951b7d,Bed_Bath_Table,2560,16,2,11
06e73ddcb54620a36bfdb2e073c4dc40,Fashion_Bags_Accessories,150,16,9,11
06e8f81c88ce9a6b0dd0d279769f9f68,Cool_Stuff,1300,42,25,15
06e95441ade9262a325f6d5c1561cbb4,Home_Construction,750,16,18,16
06ead9c0b05b368667d858c09148af03,Consoles_Games,467,23,11,18
06ecc3d4006ad6eb293a1b93ec3c7183,Furniture_Decor,750,22,22,11
06edb72f1e0c64b14c5b79353f7abea3,Bed_Bath_Table,350,25,8,19
06ef141d37f22c5742e445504b5805a7,Audio,250,16,2,22
06ef35250cfb02d1c3d193890b63dc8f,Kitchen_Dining_Laundry_Garden_Furniture,2800,33,20,15
06ef4c984af8c13ff17e30f46d97b489,Computers_Accessories,100,17,4,14
06ef9525b604908b6ef27fa630b4f22f,Home_Appliances,1800,66,7,38
06efa56b8557e1efcb2c107f55d1a8dd,Garden_Tools,600,19,7,14
06f0e85c7892d5df893f332706340af1,Stationery,9850,30,19,60
06f18114503e7543d81252fd61a53df8,Housewares,1250,22,24,24
06f2166336faca73c644b11eaca22d06,Computers_Accessories,600,16,13,13
06f24f9b9f5892496a4db38e42a6acc7,Housewares,1050,24,32,24
06f442515f5159d999a684dfdb881917,Pet_Shop,10900,50,30,40
06f4fde9ce07b3d2bfab78494343c5da,Computers_Accessories,200,18,9,16
06f756df8d80309915285f3ee6ea1059,Luggage_Accessories,700,16,40,40
06f85533c1d65036e055ed561d0b1a2e,Auto,650,20,20,15
06f89d2b2a8b4994e56366402feacba9,Consoles_Games,750,16,8,11
06fb87866499b0e65992b2d88aca8282,Watches_Gifts,700,17,13,13
06fe3302412088c32997cf915fced4da,Health_Beauty,825,18,9,12
0701bc9fbbb6612a2e7427a3e7ddbf6e,Electronics,300,24,11,16
0705b33fb285827a578fce4899f1b921,Sports_Leisure,400,95,6,47
0707319aaf1dd0612c0004f6cff320f0,Auto,6200,60,30,40
0708f901aa249af77d79c3d14328b3fd,Furniture_Decor,15800,50,40,50
070d4b13c8ef5cc3d81259789b3bd973,Bed_Bath_Table,2200,55,15,35
07133eebda0768a2ad3d68ef4d95b597,Toys,1063,31,26,35
07145f317bd27c212bbc49377b3940dd,Bed_Bath_Table,400,20,10,30
071930404657f7cd416f75bd063a9d4b,Computers_Accessories,4300,26,2,38
071b5dd29feece041c356d172474b113,Cine_Photo,650,45,12,12
071b6fda0410cc12642f1083210f6703,Housewares,1400,20,26,20
071b82cad6de748755bb587ff3feec2e,Cool_Stuff,4700,42,25,15
071d40163502c7a04c4b49983787485c,Furniture_Decor,1500,42,8,32
071e6d5971d28c9cbbf618b5123f8284,Furniture_Decor,6100,80,4,55
071f9a2b7591f2e8a2a59a50ecc5a297,Baby,7150,75,15,50
071feff570bbf61f1721e181435ebf0f,Telephony,340,22,13,16
07212eaf1754d46acd245fe7346b8d41,Garden_Tools,400,40,10,20
0721efe2bcae3223969332d77f0182bc,Telephony,421,23,14,17
072346978ec57ef87579ba2cea7c7030,Watches_Gifts,275,15,19,16
0723afa6f9a5a11c512396db0bb03051,Stationery,475,40,35,26
0727e18d559a15ca5b2b9f76274d19ec,Electronics,125,22,11,16
0728762c24ff18a068967202e803eb07,Drinks,1300,24,24,24
072beb18e7e338f786c4984843463ea9,Health_Beauty,325,16,16,16
07313d7b1ca6dbf3885412a763b626c5,Computers_Accessories,100,16,2,11
0736b2e56f06e14d3aa1bef54de26052,Telephony,75,19,3,11
073a5dfc26cb33ef440b2e0aa29343a8,Housewares,300,19,12,12
073af5ae737ac55290eb733f67317242,Auto,700,26,8,14
073afdaeb2d71d4da3ce0c6935614289,Bed_Bath_Table,900,30,10,20
073b807aaf20e2382efc8ddc07bf7a5b,Sports_Leisure,7700,59,38,42
073ec95c6cd3b2db5d9dc430dcb524a6,Computers_Accessories,400,16,8,11
073ed404e3aec5b0a486334c05ee2fe9,Watches_Gifts,458,18,11,14
073f139ce5bceceb73c9f287e2540eb3,Furniture_Decor,1050,30,20,30
074112f674682b5e218463ce1732945b,Toys,9450,89,53,12
07451cd3b4079198af66b134853aee75,Bed_Bath_Table,6000,50,20,40
0745c4686dc8b30d30a5546c781d1e96,Art,900,70,6,11
0748257f14bc904fad9f67fffa335483,Furniture_Decor,5700,85,10,40
0748ca850e6e0ac086799ba43d270d3b,Auto,3100,21,21,21
074e1b1543a03e2e546cee9b388cdf25,Fashion_Bags_Accessories,150,16,5,16
074fbdce1ed974986a2d2c9660b9eefb,Sports_Leisure,2100,30,20,45
0751d46ff778c72973f67da627093303,Watches_Gifts,317,18,13,14
07544775a63940d28bbc20d835ddd781,Auto,3850,45,20,45
07591f80309eb6393c6af043b234cb83,Office_Furniture,16650,58,28,58
075b253cd6c59b821c1dab51c1ae56b9,Garden_Tools,350,20,5,20
076743539f8476d5c8a1e4e7b62ffc26,Furniture_Decor,3000,40,8,35
07675856c4bfe13a38ddb23da5c3b176,Watches_Gifts,500,38,12,38
0768657d39e02ff11e1a30708e010588,Fixed_Telephony,200,16,2,11
0768c4dc73c777a620b38c1da390ae8e,Small_Appliances,2800,26,25,35
07691def223b4568e8ecb5a5b30574b1,Telephony,150,18,6,20
076a6117fb6e62d15ef45ad6be8ddb1c,Bed_Bath_Table,1754,44,14,33
076e36bd0e2aebb35184d08c8e0f032b,Housewares,1950,30,20,20
076e4ce53c8914382e7ff3732511b17e,Health_Beauty,633,26,9,22
077319a417872fe55c94c3883610b874,Sports_Leisure,6600,90,20,25
07755a0056db849613241c6d91eaf45f,Watches_Gifts,832,21,12,15
077599a82ee54960bc4f4c941b0d1359,Health_Beauty,1600,18,8,20
0776155007ad20447a0b0f91d4aad644,Food_Drink,1000,28,13,13
07778ad3984dfbcc6b9dfd8b8595ba7b,Housewares,400,20,28,18
07797d4315ce5c1570e0a484472e04b5,Furniture_Decor,2300,37,30,20
077c1ba3f2e5e4145faf0a12f35ec1d5,Auto,1050,30,30,30
077ff5297832d1a1c3d5be55b8152fa8,Fashion_Bags_Accessories,200,16,5,20
0780ab4d63c3fa0b95d7f17f66a3444c,Computers_Accessories,1000,30,6,16
07810038e53a9f409577581bae23fa1a,Computers_Accessories,150,16,3,17
0781ed724941f4eaafbd9e6c5a20be49,Bed_Bath_Table,600,70,10,40
07821918ef487fd64eb20b3c8aeb897f,Computers_Accessories,267,16,16,16
078482c5821678267aeb55b8edcdcb29,Market_Place,250,19,14,16
0786b87f44a44896ee0a59373edfcc50,Housewares,3500,40,32,40
07883aa96515a898e1b9ddf0537a1b56,Furniture_Decor,300,16,2,11
078a6c96f58d2261cc4241dc9907b143,Computers_Accessories,533,25,3,12
078b7149a32b479d3cbf1649fea0172c,Books_Imported,300,16,14,16
078be1a14d008274672847d880f0bfd5,Fashion_Bags_Accessories,375,17,4,13
078cd7c7e05802e62f12b568aa50ed9a,Toys,700,30,5,30
078cec63541a67851b9057468288f722,Housewares,200,16,20,16
078e8db43688ea060cf754e7bd2b92e7,Bed_Bath_Table,475,65,4,45
078faa63eb55a5055713e141f098624c,Auto,1100,60,8,33
079189201e6c6f0b0f70d118fff53fd5,Health_Beauty,450,20,6,13
0795fbcdc1ae9c0d7106b8018ad341a8,Housewares,300,16,17,12
0797e47ffb3917b66fa62245a283bd9e,Furniture_Decor,2000,28,38,11
0798196b28c04c8e543322896c882902,Computers_Accessories,450,17,2,17
0799c9e16e4079d23e53f91ccdf0d8bf,Housewares,515,17,14,19
079b4f19f1705ffc39bdceabfa7fe7ad,Auto,2550,37,28,27
079f8274f5cca61e595fc11c5fd3aa2f,Auto,550,16,5,11
07a0953e98e93b89605297afa2d62c12,Fashion_Bags_Accessories,50,18,18,12
07a2b4290dce4edc619005d1a6348439,Fashion_Bags_Accessories,500,16,5,30
07a446d7cf0e22333d2032294c408cca,Stationery,11650,45,25,45
07a5b461cd248343de7826334c5a03aa,Sports_Leisure,600,40,10,11
07a5fb04bc32fff7f9bb683e5dac80ab,Health_Beauty,350,28,24,11
07a6879526099e7f3483481e5bd60b77,Sports_Leisure,3000,60,15,15
07a6e4e1f838d9d39277d13c9b411dc4,Fashion_Bags_Accessories,100,16,9,11
07a949f27854f64558f8babcfec441cc,Bed_Bath_Table,2800,40,20,40
07aa6a21d16be9ac95fbff7ab3ed81e9,Auto,2200,50,10,50
07abca077ba83f4feab7d89db0b74df1,Bed_Bath_Table,20850,50,50,50
07acd9ac393e5b30aded00de63d80e14,Sports_Leisure,400,23,11,15
07ae32b18ffbde7c6c928721e8b956fb,Sports_Leisure,3200,80,12,25
07b11fd090e8a63b2dcbb19a21d11323,Small_Appliances,250,20,20,20
07b6a220c2eaa7e458c5df73daec6e6e,Garden_Tools,4600,45,13,34
07b6a3b7bd0e9c54119f7c679edccca4,Watches_Gifts,400,16,11,11
07b90e3c7e287977b2e8cd54a98ddb89,Garden_Tools,500,20,20,20
