Seller_ID,Seller_Name,Seller_Postal_Code,Seller_City,Country_Code,Seller_Country
1588ac4010787100dddef64568f0ae35,LangbeiniteMoon,AT-4040,Linz,AT,Austria
15aac934c58d886785ac1b17953ea898,ElevateCreators,CZ-76004,Zlín,CZ,Czechia
15ac3c501e2599e4917316fde5c5669a,AetherMist,DE-10115,Berlin,DE,Germany
15aec03fe4cf30dfa574cf550f5ff5ff,StratosCommerce,FR-75001,Paris,FR,France
15b3b1b81484422eb41df68ac87f1f50,RippleHaven,DE-86158,Augsburg,DE,Germany
15cd6eefe58588619aaed41dfa6621b1,VisionSolutions,NL-6712,Ede,NL,Netherlands
15ead3a5037a918ddb520dfe39a3d2b9,GenesisLabsX,NL-2675,Westland,NL,Netherlands
15fa791d5e017f66402dc28c44480657,QuartzGlade,DE-10178,Berlin,DE,Germany
160851d3ece7aa1a510f8d1a4bb8a8af,AccelConcepts,DE-6108,"Halle (Saale)",DE,Germany
16090f2ca825584b5a147ab24aa30c86,HyperTech,DE-23560,Lübeck,DE,Germany
160e4f13fd3a64b1b86807be88b5ffb0,DynamicSolutionsPro,AT-4400,Steyr,AT,Austria
164a5a8794e6d42e14f55e447b12a3bc,IgniteSynergies,AT-6900,Bregenz,AT,Austria
165b1235e9e9942cb5fae67103576fb0,CupriteReef,DE-28199,Bremen,DE,Germany
165fc07beebdcb6190fba8a06db2a449,ManganvesuvianiteEdge,AT-4060,Linz,AT,Austria
1660ad786c27fd935378b6192a90b417,HydromagnesiteTower,DE-50670,Cologne,DE,Germany
166e8f1381e09651983c38b1f6f91c11,HorizonHub,CH-3603,Thun,CH,Switzerland
167fd940acebc789debd6eb418c46e38,EcoAI,DE-39104,Magdeburg,DE,Germany
1690cada046eb7e92c12f98b1f8a8167,NebulaShade,DE-10178,Berlin,DE,Germany
16bdc8cefd0e32a6f0824d296c5ad14a,UltraEnterprises,DE-6108,"Halle (Saale)",DE,Germany
1703bc09972dab9782e7a9194943b69f,InnovaPioneers,NL-7815,Emmen,NL,Netherlands
1710c3aaa9c6b44ec3883ee0fe300e21,VisionaryVentures,DE-68167,Mannheim,DE,Germany
17306570e772e7718c92a562d33f5f1d,ElevateNetwork,DE-23556,Lübeck,DE,Germany
173d56ffbd4c56cb80fc3615487d712b,EcoTech,DE-26123,Oldenburg,DE,Germany
1746c1ae87ac63d530c7c943d0ac42e2,OmniHub,DE-59071,Hamm,DE,Germany
1771297ac436903d1dd6b0e9279aa505,IgniteInnovations,DE-80339,Munich,DE,Germany
1782ce2db72c3dda627d5e7c898104e1,MilleriteValley,DE-53117,Bonn,DE,Germany
17908cf9b444ee34047cadd5c0f4a516,CyberAI,IT-20124,Milan,IT,Italy
17998cf586426bf0f2c3726cb0a4b211,WhisperStone,NL-1012,Amsterdam,NL,Netherlands
179d859f51292aac5c10806a356f7af9,VisionLogistics,DE-42657,Solingen,DE,Germany
17a053fcb14bd219540cbde0df490be0,FusionThinkers,DE-14471,Potsdam,DE,Germany
17adeba047385fb0c67d8e90b4296d21,GlobalTech,DE-80331,Munich,DE,Germany
17ca9b9e9b9ef8fdb529001b49ebb50f,NextGenData,NL-5011,Tilburg,NL,Netherlands
17e34d8224d27a541263c4c64b11a56b,GlobalNetwork,DE-34123,Kassel,DE,Germany
17eea220a40cc0d2c0c5346379682398,SapphireFlare,DE-10178,Berlin,DE,Germany
17f51e7198701186712e53a39c564617,WhisperStone,DE-10115,Berlin,DE,Germany
180c3376aff0e43dd5788709df48a843,OrbitalBreeze,DE-10117,Berlin,DE,Germany
1835b56ce799e6a4dc4eddc053f04066,SecureInnovations,DE-6112,"Halle (Saale)",DE,Germany
1838dd9b8977065acf51d95e0053ea7a,VividGlow,NL-1015,Amsterdam,NL,Netherlands
184725737946a1a938bbbd1a9e978103,MetaDynamics,DE-42109,Wuppertal,DE,Germany
184a67a8f9f63234d3a92340bbdb727f,FrooditeWave,CH-1201,Geneva,CH,Switzerland
186cdd1b2df32caa72cfb410bba768d3,IgniteBuilders,CH-3601,Thun,CH,Switzerland
189ca3538ce9f920cacf0f982cbe223b,MysticWave,DE-10115,Berlin,DE,Germany
18a349e75d307f4b4cc646a691ed4216,KaleidoMist,DE-10115,Berlin,DE,Germany
18e694e0e48ed6f7aa3f24aade5fd697,BrightInnovations,DE-42653,Solingen,DE,Germany
1900267e848ceeba8fa32d80c1a5f5a8,DynamicSynergies,DE-6110,"Halle (Saale)",DE,Germany
191d55f7edb8524d525ed01b20fe32e8,PrimeCorp,PL-00-004,Warsaw,PL,Poland
1927cdb9fa74f5270097f6250e8e8f34,MirageShade,DE-52066,Aachen,DE,Germany
19484c79cef6c062cb177aa4ef2fcc3c,BetaCommerce,DE-51373,Leverkusen,DE,Germany
1961c3e1272bfeceb05d0b78b5bbfdaf,DeepGroup,DE-80339,Munich,DE,Germany
1967a9e2ad6f51802b093147d861df58,CrimsonShade,DE-10119,Berlin,DE,Germany
1976a05ecf2996d6ffb7b5430e635fe7,ProLogistics,DE-67065,"Ludwigshafen am Rhein",DE,Germany
1987cd4be10fe09ee50454f9c354d1c6,FutureCreators,NL-2675,Westland,NL,Netherlands
198c7ea11960a9844b544d9bcdca860c,ElevateInnovations,NL-8915,Leeuwarden,NL,Netherlands
1992f8fb6b19fcccd97ca819811e7267,FrostlinePeak,DE-10115,Berlin,DE,Germany
1996942dc085d7773ba77a529b163cd0,HyperXStratagems,DE-46047,Oberhausen,DE,Germany
19a7c9f66ffa6452ff4b4c0cca71da27,FutureSolutions,AT-4403,Steyr,AT,Austria
19d62d484cba71963c93f0f00ab42013,EliteTechies,CH-3600,Thun,CH,Switzerland
19e0f40a907ec568c34bfac15de4f4a1,CaryopiliteWave,DE-9111,Chemnitz,DE,Germany
1a3df491d1c4f1589fc2b934ada68bf2,OpalWind,CH-1201,Geneva,CH,Switzerland
1a6245add4353f18ed55138808906979,CarnalliteTower,DE-50667,Cologne,DE,Germany
1a8e2d9c38b84a9702ac7922924b0573,FlareVentures,CH-3099,Köniz,CH,Switzerland
1a932caad4f9d804097d7f8e615baed1,MirageShade,DE-10115,Berlin,DE,Germany
1acde099eb406aa220b1169b188b42da,SapphireFlare,DE-10178,Berlin,DE,Germany
1b0b0f4f95e962d6f32fe90c759d0479,XenonGlade,DE-10115,Berlin,DE,Germany
1b1ae47a313a825a7ccceb8e2e30fa9d,FlareTech,AT-6902,Bregenz,AT,Austria
1b45169b635ef59425637e9a33eb5fb3,AlmandineValley,AT-4030,Linz,AT,Austria
1b4b28463457a256e9a784ebe2a8f630,TurboNetwork,DE-90409,Nuremberg,DE,Germany
1b4c3a6f53068f0b6944d2d005c9fc89,SwiftLabsX,CH-3603,Thun,CH,Switzerland
1b61fb1f0f2185d89e9a126c498e9cc7,MetadelrioiteReef,AT-4030,Linz,AT,Austria
1b65c144b17e607c0f37f10bb7dfec8d,AccelGroup,CH-3100,Köniz,CH,Switzerland
1b7e5006cb25dd23ce8686691013b121,EchoPeak,DE-10117,Berlin,DE,Germany
1b8356dabde1d35e17cef975c3f82730,DynamoShade,DE-10178,Berlin,DE,Germany
1b8b75e227c9a9c100d0c210fb6176ce,BlazeGlow,DE-10179,Berlin,DE,Germany
1b938a7ec6ac5061a66a3766e0e75f90,HyperHub,DE-6112,"Halle (Saale)",DE,Germany
1bb2bdb95f4841f1bba2c0d2cd83d3c9,RippleHaven,DE-10178,Berlin,DE,Germany
1bb3812d5f0747a3ab7348f199001a10,InfinityHaven,DE-10117,Berlin,DE,Germany
1bc2e21de46adfea6b98cc96b00f3b40,LintisiteStar,CH-1203,Geneva,CH,Switzerland
1c129092bf23f28a5930387c980c0dfc,JadeHorizon,DE-10115,Berlin,DE,Germany
1c40343cc5d18c2d8248ac2f3366de34,FlareCorp,DE-79100,"Freiburg im Breisgau",DE,Germany
1c56ffe0e9dea2657fc6e95b53f40b13,EcoEnterprises,DE-41065,Mönchengladbach,DE,Germany
1c5e4e49b9079480255b49d50aac1aa9,LiroconiteEdge,DE-40213,Düsseldorf,DE,Germany
1c68394e931a64f90ea236c5ea590300,DataHub,AT-4050,Traun,AT,Austria
1c742ac33582852aaf3bcfbf5893abcf,JovianFlare,NL-1012,Amsterdam,NL,Netherlands
1c83418358f249c9d6affa52d579db0e,VortexBloom,DE-10178,Berlin,DE,Germany
1ca4bdb0cd7fc48e949bac066188ed26,CorePioneers,NL-1815,Alkmaar,NL,Netherlands
1ca7077d890b907f89be8c954a02686a,CoreConsulting,DE-59065,Hamm,DE,Germany
1caf283236cd69af44cbc09a0a1e7d32,DynamicAI,FR-69003,Lyon,FR,France
1cbcd2ee0afb3fc09963b87eb65e7e4f,GreenWorks,AT-1020,Vienna,AT,Austria
1cbd32d00d01bb8087a5eb088612fd9c,UltraConcepts,DE-34123,Kassel,DE,Germany
1cbd50a8c52e6cf8e315c5709fab386f,FutureSolutionsPro,AT-6901,Bregenz,AT,Austria
1cbdc7cf130a41fd13a3c2a7d2fcfda7,OmniInnovations,NL-7813,Emmen,NL,Netherlands
1cd9e0cc1839d55516843def5600816d,EchoPeak,DE-10115,Berlin,DE,Germany
1ce3ae5a399804d1a87e706f8a813c3e,PrimeCreators,CH-3601,Thun,CH,Switzerland
1d0646a72178a6fb37ee8082140e06ec,LamprophylliteValley,CH-1201,Geneva,CH,Switzerland
1d0997ff06b524ce9289ffd75114ecd3,GenesisData,ES-28002,Madrid,ES,Spain
1d139e3a3b14025640d8df1b230aace0,TechBuilders,DE-58097,Hagen,DE,Germany
1d1bbb8ac1581824986f582583fff01d,VisionGlobal,CH-3604,Thun,CH,Switzerland
1d2732ef8321502ee8488e8bed1ab8cd,AccelBuilders,FR-75015,Paris,FR,France
1d29dfba02015238dfbe2449a5eaa361,FlareData,NL-6211,Maastricht,NL,Netherlands
1d4587203296c8f4ad134dc286fa6db0,AnorthitePeak,DE-10179,Berlin,DE,Germany
1d503743d2526f03f0c2c89540ee008c,FlareStone,DE-10119,Berlin,DE,Germany
1d8dbc4f32378d715c717c1c1fc57bae,NeuroSolutionsPro,AT-2702,"Wiener Neustadt",AT,Austria
1d953075c2f0dd990bacf27b83b330f1,IvyFlare,NL-1011,Amsterdam,NL,Netherlands
1da366cade6d8276e7d8beea7af5d4bf,FlareTransform,NL-8911,Leeuwarden,NL,Netherlands
1da3aeb70d7989d1e6d9b0e887f97c23,LuminaraBloom,DE-10115,Berlin,DE,Germany
1dc2de47ee26a0a5b12dc14fd6dc0dea,GreenAI,DE-6110,"Halle (Saale)",DE,Germany
1dcfa3835714681d4ba4a93bc1e0fd41,GreenCommerce,DE-46047,Oberhausen,DE,Germany
1dd33b8119b3cb1056ed5dc88cd0aaf4,OasisPeak,DE-10115,Berlin,DE,Germany
1de62b6f2fd96227629786db492433db,ProCorp,DE-6108,"Halle (Saale)",DE,Germany
1dfe5347016252a7884b694d4f10f5c4,AlphaLogistics,DE-6110,"Halle (Saale)",DE,Germany
1e26c56af8d48424e1df0140a2401f83,PrimeLabsX,DE-39108,Magdeburg,DE,Germany
1e47d8b6546eb3a77b1acddcc9406242,HanksiteTower,DE-20097,Hamburg,DE,Germany
1e47defeeadeca0e9a18fa5a9311e735,CoreGroup,DE-18057,Rostock,DE,Germany
1e483cc5c76fef08d3ca05f9a8af7d01,HeliosphereGlade,DE-10179,Berlin,DE,Germany
1e8b33f18b4f7598d87f5cbee2282cc2,NimbusBreeze,DE-10178,Berlin,DE,Germany
1e8c6a4c538f286aee9573239740a4b4,InnovaWorks,DE-79102,"Freiburg im Breisgau",DE,Germany
1e9d5a33694bddb76316fd1f54734d20,OmniSynergies,DK-7102,Vejle,DK,Denmark
1eade46fba20122dc4aefb379f8c636b,NebulaShade,DE-10117,Berlin,DE,Germany
1f1bb1f0859883505541bdd6606193e5,MysticGlow,DE-10178,Berlin,DE,Germany
1f2eebc0e970fd3c463e4f5d9652687a,IvyFlare,DE-10119,Berlin,DE,Germany
1f50f920176fa81dab994f9023523100,MeliliteEdge,DE-47055,Duisburg,DE,Germany
1f7dfad2cb384ea4d2d7e1ffbd78c407,KaleidoMist,DE-10119,Berlin,DE,Germany
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,HyperXVentures,BE-3601,Genk,BE,Belgium
1f867308a0ce13133a4e639ff4de0c02,MetaGrowth,AT-1050,Vienna,AT,Austria
1f9ab4708f3056ede07124aad39a2554,QuantumSolutionsPro,DE-6112,"Halle (Saale)",DE,Germany
1fa2d3def6adfa70e58c276bb64fe5bb,ZephyrFlare,DE-10119,Berlin,DE,Germany
1fbe10c70e30765ed1de86d9f7e98409,GenesisBuilders,DE-42103,Wuppertal,DE,Germany
1fdc574883ef3b33ad41562d93f3a74a,IgniteCorp,DE-79101,"Freiburg im Breisgau",DE,Germany
1fddcb7b326905d3ad5efe82187db347,EclipticBreeze,DE-10115,Berlin,DE,Germany
1fe5540d7c1c37a595fefbacd5570d9e,StratosFutures,FR-57070,Metz,FR,France
1fe61aa5494bd3ae92a2c13e067c810f,SwiftVentures,CH-1700,Fribourg,CH,Switzerland
2009a095de2a2a41626f6c6d7722678d,KeroliteRiver,DE-47051,Duisburg,DE,Germany
2039c5e51785b5dde7cf93ccb3b7be2c,TurboLogistics,DE-14471,Potsdam,DE,Germany
204b4e07bddef3c9b317f70189135b22,DynamicCommerce,NL-1815,Alkmaar,NL,Netherlands
2059c39f76271d4ca3f15b5ffaccc8b8,SynergyBuilders,AT-1050,Vienna,AT,Austria
20611af7866c6068fd5ae1f9dbe15c92,GreenCreators,DE-66115,Saarbrücken,DE,Germany
2063dd1b9f568df1c16741ea7d3e6adb,TopaziteCloud,AT-6854,Dornbirn,AT,Austria
2075d8cd4dd63ff12df0749a5866bb06,CoreGrowth,AT-1040,Vienna,AT,Austria
2078fe5066350e7d220c0ad3a3bbc6c1,PrimeVentures,AT-2704,"Wiener Neustadt",AT,Austria
2089a6d640999f9b9141ac719b2af596,GenesisTechies,DE-41069,Mönchengladbach,DE,Germany
20a7efa9721046319bdde5d60b6b5365,HyperXLabsX,DE-58097,Hagen,DE,Germany
20a8b0dc55da94fe74d112082427c84f,FusionGroup,DE-6108,"Halle (Saale)",DE,Germany
20b54c376b794ed028df09a3cd88e8dc,NovaGrowth,DE-68159,Mannheim,DE,Germany
20cb7c2fde3e5bf10f0bbe7394e1c6a9,SynergyIndustries,AT-6900,Bregenz,AT,Austria
20d53aad4fe5ee93a64f8839609d3586,DynamicEnterprises,NL-8013,Zwolle,NL,Netherlands
20d83f3ef0e6925fd74bfd59170babf7,GalacticStone,DE-10115,Berlin,DE,Germany
20f0aeea30bc3b8c4420be8ced4226c0,GreenTransform,DE-6116,"Halle (Saale)",DE,Germany
20fd2d2080ed85fa67fad3fcbb2c1813,EliteVentures,AT-4400,Steyr,AT,Austria
2138ccb85b11a4ec1e37afbd1c8eda1f,JovianFlare,DE-10179,Berlin,DE,Germany
213b25e6f54661939f11710a6fddb871,TurboEnterprises,DE-34119,Kassel,DE,Germany
213fafb0ca06fb3d5886579c2565791b,MooihoekiteTower,NL-7514,Enschede,NL,Netherlands
2156f2671501a81034d7d07f217609d0,ProStratagems,DE-6108,"Halle (Saale)",DE,Germany
217f005bb37ff3aeef5b2ae1788e75ba,CoreVentures,DE-70173,Stuttgart,DE,Germany
218d46b86c1881d022bce9c68a7d4b15,MaxwelliteStream,DE-28197,Bremen,DE,Germany
218f991754f360af9c2daa5e0b8e990c,OrbitalBreeze,DE-10115,Berlin,DE,Germany
2199e7fe213c16213bf5d6a7eadc9a5d,SwiftPioneers,DE-99085,Erfurt,DE,Germany
21c62b998a043ebe31161d38f84929fc,SynergyLogistics,PT-1049,Lisbon,PT,Portugal
21d59342ba150175ca2aa4f8faddeca6,ProGroup,DE-45470,"Mülheim an der Ruhr",DE,Germany
21e83881401b92b49fb09a16d3852291,FutureGroup,NL-3513,Utrecht,NL,Netherlands
2235cf78d3e2073a88146a9cb60f0dd0,HeliosphereGlade,DE-10178,Berlin,DE,Germany
226b05fe067266c59c15dae208213d06,HyperXEdge,AT-1050,Vienna,AT,Austria
228e4c1a0be164f613d41c24345f9d2c,CyberSolutionsPro,AT-6901,Bregenz,AT,Austria
229c3efbfb0ea2058de4ccdfbc3d784a,AuroraBreeze,NL-1013,Amsterdam,NL,Netherlands
22a23e5ac7061fc538cc2a019afaaf16,RippleHaven,NL-1015,Amsterdam,NL,Netherlands
22c32ec35d0116ef02c281798a25bf8b,LaumontiteWave,AT-4040,Linz,AT,Austria
2305ab43e846518f58dd9d59f3f54e96,DynamoShade,DE-10117,Berlin,DE,Germany
232a6014e7b10cba61c6c2b2ea6bb4b0,AccelData,DE-23552,Lübeck,DE,Germany
23613d49c3ac2bd302259e55c06c050c,SecureBuilders,DE-66113,Saarbrücken,DE,Germany
236585a4ddb5fea9fa40233e2249ed91,EmeraldValley,BE-9000,Ghent,BE,Belgium
2379bdc3888025689a9deb7b141507d5,FusionWorks,DE-47798,Krefeld,DE,Germany
238fac594e170b59c6d228f5a4f4f1d9,GreenIndustries,DE-46047,Oberhausen,DE,Germany
23a0ffca143a15b9b5bbdb7d552f626a,HyperXPartners,DE-99086,Erfurt,DE,Germany
23c38debaffe4a25a30fdbd9b586a13f,TurboTechies,DE-6112,"Halle (Saale)",DE,Germany
23ca5f678e0b3ea6c630b30fa8bf51ea,UmbralMist,DE-10117,Berlin,DE,Germany
23d7c96d4a1160db1c726b248601b25a,IgniteHub,DE-6108,"Halle (Saale)",DE,Germany
23ff42c4bf1f8f16cddb19d8b972974a,VisionaryFutures,NL-5915,Venlo,NL,Netherlands
240b9776d844d37535668549a396af32,PrimeNetwork,FR-13004,Marseille,FR,France
244b04680fdbded0acf5aebd9c92b44a,KogarkoiteTower,DE-45133,Essen,DE,Germany
244c2f1bff6afe1f2eaf9bfe9b2aed38,TerraNova,DE-30165,Hanover,DE,Germany
247587846358bb1d2e4c6522020b36fe,MagnesiteValley,DE-47053,Duisburg,DE,Germany
2493dc3f20131696a0ecdb9948051a8d,SmartCorp,PL-00-005,Warsaw,PL,Poland
249f0e9905a6e06ad6c6bea7547ab9f6,HorizonLabsX,FR-75002,Paris,FR,France
24a6daf925d9d591870a66660416de31,IgniteEdge,DE-14469,Potsdam,DE,Germany
24c1de8d9551c0b4fbc53317d53efda8,CyberGrowth,SK-1001,Žilina,SK,Slovakia
2528513dd95219a6013d4d05176e391a,OmniStratagems,DE-70174,Stuttgart,DE,Germany
2528744c5ef5d955adc318720a94d2e7,GlaucophaneSky,DE-45128,Essen,DE,Germany
252e76235acb79183cfca6e34f13337d,HercyniteMoon,DE-20146,Hamburg,DE,Germany
253c025bab43881055aeecde5e2d8b77,NeuroNetwork,AT-1040,Vienna,AT,Austria
253f95b3a0e6983ae18aed49fbc2b845,FrostlinePeak,DE-10117,Berlin,DE,Germany
257e61d3251fb5efb9daadddbc2cf7ca,NovaLabsX,AT-6802,Feldkirch,AT,Austria
258447aad3f7b01e2643c89f64dc5647,VisionaryTechies,AT-8701,Leoben,AT,Austria
259f7b5e6e482c230e5bfaa670b6bb8f,AlphaSolutionsPro,DE-49082,Osnabrück,DE,Germany
25be943a321c8938947bdaabca979a90,MagbasiteEdge,DE-50668,Cologne,DE,Germany
25c5c91f63607446a97b143d2d535d31,TurboPioneers,NL-8012,Zwolle,NL,Netherlands
25cf099de44674fde97473224f9d59ab,EsperiteEdge,DE-45885,Gelsenkirchen,DE,Germany
25debeafbce801fdd479539350185eee,UltraTechies,DE-46051,Oberhausen,DE,Germany
25e47381a6c510ddeb36084e33b89f0c,HagendorfiteEdge,DE-33611,Bielefeld,DE,Germany
25e6ffe976bd75618accfe16cefcbd0d,MirageShade,DE-10119,Berlin,DE,Germany
262237171f48e85819065498cac80d7b,TurboSolutions,CH-3602,Thun,CH,Switzerland
2646baaf662d4d92ac48f047e35db92d,JadeMist,DE-10179,Berlin,DE,Germany
26562f211dd1364af2a8596dc945e8ae,BromargyritePeak,DE-50668,Cologne,DE,Germany
265fdc289dffa9f1ad801c74f7d0de47,NeuroBuilders,DE-39112,Magdeburg,DE,Germany
26785a546900236d66f2e4197c211158,XenonGlade,DE-10119,Berlin,DE,Germany
269c5fc9fcadee614364c3620c30a1f9,SwiftSolutionsPro,DE-80335,Munich,DE,Germany
269cff2d3c8d205c11f37a52402ea93b,FutureEnterprises,DE-18069,Rostock,DE,Germany
26af45f5dfd967225a832838aa4e24a3,OmniData,AT-1020,Vienna,AT,Austria
26b482dccfa29bd2e40703ba45523702,EliteDynamics,DE-46045,Oberhausen,DE,Germany
26bad72add1f86e08a776ce4ffdaf1ca,DeepSolutions,DE-26121,Oldenburg,DE,Germany
26d6bbee02420494d471c9f6436929c0,TechSolutions,AT-1040,Vienna,AT,Austria
26d8a1c7c75d513045798992ead43aa2,GenesisInnovations,AT-6804,Feldkirch,AT,Austria
26e13b6ff5b641b329e5524241ee2c93,OmniLabs,DE-39110,Magdeburg,DE,Germany
26e2c91ef821e1ff8985f408788fe35b,UltraThinkers,DE-6114,"Halle (Saale)",DE,Germany
26e2e5033827d2ba53929f43e03d8ffe,StellarHaven,DE-10117,Berlin,DE,Germany
26f6b7ab07be3e9e69ce82a6552efc19,NovaThinkers,FR-75001,Paris,FR,France
270297ead4c65a6cd2593960d2af6b21,JadeMist,DE-10178,Berlin,DE,Germany
270572bb714b00531be85e16e1550f26,ElevateGrowth,DE-42111,Wuppertal,DE,Germany
2709af9587499e95e803a6498a5a56e9,OrbitalBreeze,DE-10117,Berlin,DE,Germany
270d3ef21830ad0ecf3a6c53d08a533a,MetacinnabarPeak,DE-44787,Bochum,DE,Germany
271b8923c6a549e02d3c9fd1f8c0422b,LennilenapeiteLeaf,DE-33602,Bielefeld,DE,Germany
271c58a1d139c45eaf3316107c6d3a3b,MysticGlow,DE-10119,Berlin,DE,Germany
272f092de69afedd4d2969440b37f18f,QuantumStone,DE-10178,Berlin,DE,Germany
2745f798279e0ed033addcc1474776d7,KestrelBloom,DE-10119,Berlin,DE,Germany
276677b5d08786d5dce7c2149dcce48b,PrismStone,NL-1012,Amsterdam,NL,Netherlands
278b6e0b20c4f61fefaa0577943d7a35,IdocraseMoon,CH-3001,Bern,CH,Switzerland
27a56ff04b34c2ba34ce6ba4d3b9d616,AugiteRiver,DE-20095,Hamburg,DE,Germany
282c7480173bb9c01dd41cc739fec010,BlazeGlow,DE-10115,Berlin,DE,Germany
282f23a9769b2690c5dda22e316f9941,OasisPeak,NL-1011,Amsterdam,NL,Netherlands
28405831a29823802aa22c084cfd0649,LagoonGlow,DE-10179,Berlin,DE,Germany
28872dc528e978a639754bc8c2ce5a4c,SkyPulse,BE-9060,Ghent,BE,Belgium
289cdb325fb7e7f891c38608bf9e0962,CoreSolutions,DE-23556,Lübeck,DE,Germany
28a26ebce31d5918b181ede016fd693b,CelestialGlow,NL-1013,Amsterdam,NL,Netherlands
28c7d8743fbc8679f484868cc0fcaefb,BrightBuilders,DE-58095,Hagen,DE,Germany
28d162ab86bb49d719c32f0ee6186eaa,ArfvedsoniteStream,DE-28203,Bremen,DE,Germany
28ea411b354f14b1a494be4e79f0ce02,RippleHaven,DE-10117,Berlin,DE,Germany
28f10b1c5e5abb9d4857745bede6147c,BlazeGlow,DE-10178,Berlin,DE,Germany
28fb0829fd777877cdc350d25cb5bd5b,StratosWorks,DE-66113,Saarbrücken,DE,Germany
293dee954235e4e4e43f129313625ebe,MetaHub,PL-00-001,Warsaw,PL,Poland
2953ce3a88f5e3c3b696d77fc9e4c8eb,TerraMist,DE-10179,Berlin,DE,Germany
296729ffb9b684050dd24836dac4494a,NovaConsulting,DE-47801,Krefeld,DE,Germany
297d5eccd19fa9a83b2630071ff105e4,DynamicVentures,AT-1010,Vienna,AT,Austria
299c89a525fee36c567f4fe72f038100,FusionData,PT-4470-001,Maia,PT,Portugal
29c322e3f09f886f8bacbe91dfbd979e,MetavandendriesscheiteStar,BE-4000,Liège,BE,Belgium
29e6e05b65f93bc224c644319dc52ecf,DeepDynamics,NL-3015,Rotterdam,NL,Netherlands
29fe9f200d3fa0c668d2aa1ec7e08dfb,ElevateBlueprints,CH-6002,Lucerne,CH,Switzerland
2a1348e9addc1af5aaa619b1a3679d6b,HaloHaven,NL-1014,Amsterdam,NL,Netherlands
2a167ca73899c85001a837d8fb4962f6,GalacticStone,DE-10117,Berlin,DE,Germany
2a261b5b644fa05f4f2700eb93544f2c,JupiterPartners,DE-66117,Saarbrücken,DE,Germany
2a50b7ee5aebecc6fd0ff9784a4747d6,JupiterLogistics,PL-00-005,Warsaw,PL,Poland
2a5b78b41cd05baeac8df54c6606b92c,TurboLabsX,NL-6711,Ede,NL,Netherlands
2a61c271b1ac763450d846849783e922,MiseriteRiver,DE-60318,Frankfurt,DE,Germany
